156.366466654,206.984532918,48.0000000000
156.361869731,192.982886218,48.0000000000
148.601260826,201.409393587,48.0000000000
148.601260826,209.036820525,48.0000000000
137.902578416,192.982107537,48.0000000000
137.892624730,207.037508500,48.0000000000
157.234723360,218.129116548,48.0000000000
139.243122001,218.091758592,48.0000000000
146.148437717,227.902744462,48.0000000000
156.166269480,227.883055708,48.0000000000
